cuit,year,pais,expo,labor,dext_trade,cname,ccode,tfin_real_us,develop,merco
30708210575,2005,225,77053.90000000001,155,0,URUGUAY,URY,507.77341,0,1
30709046779,2008,225,17619.03,18,5930,URUGUAY,URY,70.320747,0,1
30707421874,2006,225,8447.610000000001,20,8845,URUGUAY,URY,10.804392,0,1
30671227308,2006,225,50372.53,33,0,URUGUAY,URY,.032740582,0,1
30637805149,2004,225,81537.25,92,0,URUGUAY,URY,613.24518,0,1
30708564539,2008,225,3011.43,33,0,URUGUAY,URY,0,0,1
30505475867,2005,225,13470.08,25,0,URUGUAY,URY,5.1658988,0,1
30708618337,2006,225,31385.68,35,0,URUGUAY,URY,0,0,1
30501461586,2006,225,4600,8,0,URUGUAY,URY,0,0,1
30599303614,2004,225,11211.2,23,0,URUGUAY,URY,29.008307,0,1
30709045004,2008,225,1238.09,22,0,URUGUAY,URY,36.702915,0,1
30708167599,2008,225,2689.04,23,0,URUGUAY,URY,116.05627,0,1
30710149468,2007,225,4721.32,29,0,URUGUAY,URY,0,0,1
30708915870,2005,225,0,,41610,URUGUAY,URY,0,0,1
30647852595,2005,225,6240,30,0,URUGUAY,URY,0,0,1
33707261329,2006,225,51263.38,114,0,URUGUAY,URY,292.47162,0,1
30710109504,2008,225,45391.28,11,0,URUGUAY,URY,85.33268,0,1
30503785192,2005,225,9247.67,29,0,URUGUAY,URY,.068878651,0,1
30708081066,2005,225,5838.31,7,0,URUGUAY,URY,0,0,1
30708408286,2006,225,232480.73,71,0,URUGUAY,URY,24.686399,0,1
30596836786,2008,225,2045.45,9,0,URUGUAY,URY,0,0,1
30708025980,2008,225,78672.69,41,0,URUGUAY,URY,48.884209,0,1
30568004945,2005,225,28571.4,36,0,URUGUAY,URY,0,0,1
30709038687,2007,225,17733.26,7,0,URUGUAY,URY,0,0,1
30550984616,2004,225,899.8200000000001,19,0,URUGUAY,URY,0,0,1
30708039582,2008,225,131339.88,21,0,URUGUAY,URY,0,0,1
30552329429,2006,225,4641.31,18,0,URUGUAY,URY,0,0,1
30652010489,2007,225,13863.37,55,0,URUGUAY,URY,143.62094,0,1
30708354925,2004,225,13590,5,0,URUGUAY,URY,.17103954,0,1
30709010588,2006,225,35215.68,3,0,URUGUAY,URY,.032740582,0,1
30692939197,2006,225,7710,17,0,URUGUAY,URY,.392887,0,1
30644610566,2004,225,2259.65,23,0,URUGUAY,URY,0,0,1
33504782269,2007,225,14210,16,0,URUGUAY,URY,0,0,1
30651971094,2008,225,25928.5,22,0,URUGUAY,URY,7.5377736,0,1
30707786120,2008,225,38110.27,35,0,URUGUAY,URY,0,0,1
30709537330,2008,225,17420.2,24,0,URUGUAY,URY,3.9438138,0,1
33645041629,2008,225,19958.4,13,0,URUGUAY,URY,2.9578605,0,1
30709896535,2008,225,23571.25,6,0,URUGUAY,URY,0,0,1
30702249178,2004,225,6324.48,6,0,URUGUAY,URY,0,0,1
30708273445,2007,225,11281.93,38,0,URUGUAY,URY,39.63628,0,1
30585559659,2005,225,15720.41,18,0,URUGUAY,URY,0,0,1
30708992522,2007,225,44454.86,32,42261,URUGUAY,URY,0,0,1
30709413259,2008,225,62533.5,10,0,URUGUAY,URY,0,0,1
30707981519,2005,225,28088.07,15,0,URUGUAY,URY,0,0,1
30502570362,2007,225,0,,3290,URUGUAY,URY,0,0,1
30708617632,2006,225,18662.5,23,0,URUGUAY,URY,19.578869,0,1
30708493550,2005,225,3645.6,26,0,URUGUAY,URY,2.4107528,0,1
30708536519,2007,225,37623.37,33,7000,URUGUAY,URY,0,0,1
30645056775,2006,225,18541.78,107,0,URUGUAY,URY,506.03845,0,1
30707917845,2005,225,6983.23,48,0,URUGUAY,URY,204.91399,0,1
33689679949,2007,225,3949.190000000001,16,0,URUGUAY,URY,0,0,1
30708287691,2005,225,18035,15,0,URUGUAY,URY,17.977327,0,1
33515651859,2007,225,26870.39,67,0,URUGUAY,URY,0,0,1
30694538963,2006,225,62180.53999999999,36,30318,URUGUAY,URY,77.13681,0,1
30709139386,2008,225,35781.46,7,1520,URUGUAY,URY,0,0,1
30708375787,2008,225,8419.889999999999,33,0,URUGUAY,URY,0,0,1
33708288719,2008,225,23643.47,6,0,URUGUAY,URY,0,0,1
30702869028,2006,225,1660,10,1709,URUGUAY,URY,0,0,1
30707836039,2006,225,9743.32,10,0,URUGUAY,URY,0,0,1
30684411353,2005,225,18538.08,10,0,URUGUAY,URY,0,0,1
30708956151,2006,225,9251.529999999999,48,0,URUGUAY,URY,21.248638,0,1
30708956151,2005,225,2615.48,47,0,URUGUAY,URY,0,0,1
30707543171,2005,225,9120,5,0,URUGUAY,URY,0,0,1
30708992522,2005,225,10200,21,3100,URUGUAY,URY,0,0,1
30508104606,2005,225,52466.66,43,0,URUGUAY,URY,290.90897,0,1
30707021051,2007,225,1354.5,7,0,URUGUAY,URY,0,0,1
30708665009,2005,225,7359.9,13,0,URUGUAY,URY,2.1352379,0,1
33637929629,2007,225,16808.26,100,0,URUGUAY,URY,291.21521,0,1
30551773716,2004,225,4633.35,14,0,URUGUAY,URY,0,0,1
30690564153,2005,225,3825,11,0,URUGUAY,URY,0,0,1
30651575563,2005,225,7333,7,0,URUGUAY,URY,0,0,1
30708067977,2006,225,4528.219999999999,25,0,URUGUAY,URY,218.47791,0,1
30707917845,2008,225,15899.71,49,0,URUGUAY,URY,227.85068,0,1
30707576444,2006,225,130630.3,22,0,URUGUAY,URY,611.29944,0,1
30521325042,2006,225,10939,35,0,URUGUAY,URY,0,0,1
30708344385,2007,225,0,,2460,URUGUAY,URY,0,0,1
30708010479,2004,225,5872.48,7,0,URUGUAY,URY,0,0,1
30700582538,2006,225,30530.75,17,0,URUGUAY,URY,36.342045,0,1
30708890940,2007,225,50512.64,53,27456,URUGUAY,URY,119.07035,0,1
30691650908,2006,225,29666.23,41,0,URUGUAY,URY,0,0,1
30556861699,2005,225,7304.17,36,0,URUGUAY,URY,0,0,1
30708074167,2006,225,100591,187,0,URUGUAY,URY,0,0,1
33500701019,2005,225,3282354.76,42,26302,URUGUAY,URY,290.73679,0,1
30609481087,2004,225,0,,338881,URUGUAY,URY,0,0,1
30504300133,2006,225,70457.07000000001,71,0,URUGUAY,URY,275.70847,0,1
30708590416,2008,225,17354.45,18,6647,URUGUAY,URY,74.455391,0,1
30576892108,2007,225,30359.5,14,0,URUGUAY,URY,0,0,1
30661450602,2005,225,0,,4250,URUGUAY,URY,0,0,1
30708205040,2008,225,102609.42,12,19970,URUGUAY,URY,31.486902,0,1
30708830573,2006,225,7680.05,79,0,URUGUAY,URY,368.65894,0,1
33503491449,2008,225,3474.28,29,0,URUGUAY,URY,0,0,1
30701162435,2005,225,7283,9,0,URUGUAY,URY,0,0,1
30646145739,2004,225,138505.27,74,0,URUGUAY,URY,0,0,1
30707316736,2008,225,0,,214900,URUGUAY,URY,0,0,1
30708539739,2006,225,79822.18000000004,148,0,URUGUAY,URY,0,0,1
30696212283,2004,225,1504.75,14,0,URUGUAY,URY,.54732651,0,1
30517059303,2007,225,561.9,44,42700,URUGUAY,URY,3.9733191,0,1
30708378816,2008,225,2809.52,5,0,URUGUAY,URY,1.940102,0,1
30518730750,2004,225,3296.19,54,0,URUGUAY,URY,0,0,1
30708396628,2006,225,3248,53,0,URUGUAY,URY,592.63727,0,1
30708641487,2006,225,3757.14,21,2152,URUGUAY,URY,25.112026,0,1
30709685070,2007,225,24223,6,18013,URUGUAY,URY,14.342713,0,1
33502114099,2008,225,35547.6,22,0,URUGUAY,URY,0,0,1
30650770494,2007,225,121059.89,15,0,URUGUAY,URY,0,0,1
30503406736,2008,225,12852.37,12,0,URUGUAY,URY,0,0,1
30708920416,2005,225,13132.23,7,0,URUGUAY,URY,0,0,1
30708651970,2005,225,7573.19,25,0,URUGUAY,URY,134.96771,0,1
30661273859,2007,225,5654.13,31,0,URUGUAY,URY,44.352577,0,1
30694465737,2007,225,44033.39999999999,36,0,URUGUAY,URY,0,0,1
30699180218,2005,225,57391.9,10,0,URUGUAY,URY,0,0,1
30708293802,2006,225,13819.39,211,0,URUGUAY,URY,2296.7192,0,1
30636406674,2004,225,809.52,9,0,URUGUAY,URY,0,0,1
30520946531,2005,225,5459,50,0,URUGUAY,URY,0,0,1
30691196603,2006,225,27848.17,7,0,URUGUAY,URY,0,0,1
30708173076,2007,225,2861,27,0,URUGUAY,URY,902.20184,0,1
30696225423,2006,225,6453.24,28,0,URUGUAY,URY,0,0,1
30614047174,2006,225,4818.5,25,0,URUGUAY,URY,.9494769,0,1
33502658579,2008,225,11805.45,33,0,URUGUAY,URY,12.976419,0,1
33503681299,2008,225,85331.53,24,0,URUGUAY,URY,0,0,1
33503688919,2005,225,7539.46,46,0,URUGUAY,URY,0,0,1
30709040916,2007,225,16426.88,31,0,URUGUAY,URY,31.980371,0,1
30710149468,2008,225,7922.67,30,0,URUGUAY,URY,0,0,1
30708067977,2008,225,0,,111984,URUGUAY,URY,0,0,1
30707981519,2008,225,57465.60999999999,15,0,URUGUAY,URY,0,0,1
30517433965,2008,225,13800,15,0,URUGUAY,URY,0,0,1
30708890940,2006,225,16805.68,45,18138,URUGUAY,URY,6.646338,0,1
30707812709,2005,225,5066.67,8,0,URUGUAY,URY,0,0,1
30625023285,2006,225,35362.22,6,0,URUGUAY,URY,0,0,1
33708515529,2007,225,62389.46,29,8050,URUGUAY,URY,1.5505636,0,1
30707628312,2006,225,47097.8,176,0,URUGUAY,URY,1034.1768,0,1
30708885203,2005,225,13714.99,12,0,URUGUAY,URY,0,0,1
33708869029,2004,225,0,,90897,URUGUAY,URY,0,0,1
33504136529,2004,225,8693.51,7,0,URUGUAY,URY,0,0,1
33708706049,2006,225,25527.59,25,0,URUGUAY,URY,0,0,1
33504782269,2006,225,12160,17,0,URUGUAY,URY,0,0,1
30707794751,2005,225,8002.7,40,0,URUGUAY,URY,164.41333,0,1
30709089583,2007,225,5023.1,9,0,URUGUAY,URY,0,0,1
30699423544,2006,225,14697.75,27,3985,URUGUAY,URY,0,0,1
30542978380,2007,225,6256.23,127,0,URUGUAY,URY,867.28186,0,1
33709205299,2008,225,34468.53,43,0,URUGUAY,URY,1590.0885,0,1
33565707359,2004,225,52560.89999999999,19,0,URUGUAY,URY,0,0,1
30708871741,2005,225,99672.45000000001,8,0,URUGUAY,URY,0,0,1
30709522104,2008,225,4572,7,0,URUGUAY,URY,0,0,1
30709537330,2007,225,12520.55,15,0,URUGUAY,URY,0,0,1
30598976062,2005,225,1728.83,7,0,URUGUAY,URY,1.8597236,0,1
33519001999,2004,225,0,,140808,URUGUAY,URY,0,0,1
30559235470,2007,225,137975,90,9968,URUGUAY,URY,184.51704,0,1
30518760439,2008,225,28392.19,32,0,URUGUAY,URY,1.6220524,0,1
30709830453,2008,225,12497.35,12,0,URUGUAY,URY,0,0,1
30708818891,2007,225,1664.16,18,0,URUGUAY,URY,0,0,1
30708498625,2006,225,3510,14,4032,URUGUAY,URY,0,0,1
33707276229,2005,225,10662.2,77,0,URUGUAY,URY,156.87112,0,1
30547277828,2004,225,28169.79,11,16998,URUGUAY,URY,0,0,1
30699157569,2006,225,9000,12,0,URUGUAY,URY,19.709831,0,1
30708468084,2004,225,808.87,9,0,URUGUAY,URY,0,0,1
30707847774,2006,225,17887.87,43,0,URUGUAY,URY,12.670606,0,1
30707810056,2004,225,2413.8,5,0,URUGUAY,URY,0,0,1
30589635171,2005,225,12647.09,14,0,URUGUAY,URY,5.2347775,0,1
30707148507,2007,225,2476.19,5,0,URUGUAY,URY,0,0,1
30708531037,2004,225,7407.84,8,0,URUGUAY,URY,72.041855,0,1
30707970258,2008,225,288918.01,19,0,URUGUAY,URY,0,0,1
30709009245,2005,225,7367.570000000001,47,0,URUGUAY,URY,13.018064,0,1
30709079375,2006,225,1161.2,11,0,URUGUAY,URY,0,0,1
30708554592,2005,225,1979.8,19,0,URUGUAY,URY,13.947927,0,1
30684948497,2008,225,36511.76,9,0,URUGUAY,URY,0,0,1
33708203969,2008,225,83662.06000000001,13,24975,URUGUAY,URY,102.7936,0,1
30709073946,2006,225,6342,6,0,URUGUAY,URY,0,0,1
30694538963,2007,225,56155.67,48,0,URUGUAY,URY,2.1643281,0,1
30708562455,2006,225,39476,19,16514,URUGUAY,URY,0,0,1
30707338586,2005,225,34043.75,31,0,URUGUAY,URY,0,0,1
30707794751,2006,225,17391.22,57,0,URUGUAY,URY,529.31696,0,1
30677860444,2005,225,6364,31,0,URUGUAY,URY,0,0,1
30708380713,2006,225,102388,17,0,URUGUAY,URY,60.111706,0,1
30612033699,2004,225,3360.57,7,0,URUGUAY,URY,0,0,1
30708531401,2006,225,38600.25,7,3877,URUGUAY,URY,0,0,1
30708218584,2007,225,3000,7,0,URUGUAY,URY,7.2359629,0,1
30682615393,2008,225,18809.5,6,0,URUGUAY,URY,.095414855,0,1
30709477060,2007,225,41276.15,21,0,URUGUAY,URY,0,0,1
30653976530,2004,225,25461.04,23,0,URUGUAY,URY,21.961475,0,1
33685007849,2007,225,10210,10,0,URUGUAY,URY,0,0,1
33708996349,2005,225,10963.91,210,0,URUGUAY,URY,342.91235,0,1
33555466949,2008,225,8685,14,0,URUGUAY,URY,0,0,1
30621817074,2004,225,1545,30,0,URUGUAY,URY,0,0,1
30680368720,2005,225,3311.65,7,0,URUGUAY,URY,0,0,1
30708186844,2005,225,3428.57,10,0,URUGUAY,URY,0,0,1
30708049022,2007,225,13131.59,15,0,URUGUAY,URY,0,0,1
30708121173,2005,225,3253.63,19,0,URUGUAY,URY,0,0,1
33564227779,2008,225,9617.119999999999,20,0,URUGUAY,URY,0,0,1
30708866608,2007,225,6846.95,10,0,URUGUAY,URY,0,0,1
30708220341,2008,225,7822.06,10,0,URUGUAY,URY,7.1243086,0,1
30709267821,2007,225,20439.6,34,0,URUGUAY,URY,0,0,1
30519144138,2005,225,6303.29,11,0,URUGUAY,URY,116.47379,0,1
30591408611,2008,225,12875.33,20,0,URUGUAY,URY,.63609904,0,1
30658378054,2005,225,199492.06,32,0,URUGUAY,URY,0,0,1
30709139386,2007,225,24931.61,5,7655,URUGUAY,URY,0,0,1
30708470283,2008,225,11147,13,0,URUGUAY,URY,7.5059686,0,1
33707261329,2007,225,112438.69,163,0,URUGUAY,URY,493.53146,0,1
30709038687,2008,225,12260.22,8,0,URUGUAY,URY,0,0,1
30708790296,2008,225,16092.45,19,0,URUGUAY,URY,0,0,1
33574814419,2007,225,4925,8,0,URUGUAY,URY,0,0,1
30707513159,2006,225,3566,38,0,URUGUAY,URY,27.436609,0,1
30638661663,2004,225,2014.47,15,0,URUGUAY,URY,0,0,1
30504597535,2006,225,2347.65,11,0,URUGUAY,URY,0,0,1
30708536853,2007,225,109201.31,15,0,URUGUAY,URY,2.4873621,0,1
30647797934,2005,225,11238.08,18,0,URUGUAY,URY,32.200768,0,1
33575160269,2004,225,129571.9,281,5000,URUGUAY,URY,236.51347,0,1
30709639346,2008,225,0,,102629,URUGUAY,URY,0,0,1
30649177577,2007,225,23319.03,36,0,URUGUAY,URY,.64606816,0,1
30655872678,2006,225,3562.5,7,0,URUGUAY,URY,0,0,1
30696516584,2005,225,12590.17,22,0,URUGUAY,URY,0,0,1
30708207574,2008,225,28204.26,24,0,URUGUAY,URY,147.06609,0,1
30708874546,2008,225,59960.88,20,0,URUGUAY,URY,28.529039,0,1
30708287691,2007,225,166980,18,0,URUGUAY,URY,125.85406,0,1
30590886889,2007,225,0,,9800,URUGUAY,URY,0,0,1
30645908798,2006,225,12430.7,11,0,URUGUAY,URY,68.29686,0,1
30554484022,2007,225,55138.49,49,0,URUGUAY,URY,0,0,1
30502324353,2006,225,2649.3,10,0,URUGUAY,URY,0,0,1
33600068399,2006,225,6419.040000000001,8,0,URUGUAY,URY,0,0,1
30661814132,2006,225,7992.96,7,0,URUGUAY,URY,0,0,1
33600068399,2007,225,7284.75,8,0,URUGUAY,URY,0,0,1
30690361546,2008,225,4767,7,0,URUGUAY,URY,0,0,1
30708764147,2008,225,12982.55,20,0,URUGUAY,URY,.44526932,0,1
30520459347,2004,225,740.47,67,1396,URUGUAY,URY,75.394226,0,1
30708085843,2006,225,3295.23,20,0,URUGUAY,URY,18.171022,0,1
30708757221,2005,225,30276.39,17,0,URUGUAY,URY,.20663595,0,1
30707123563,2008,225,147418.99,28,0,URUGUAY,URY,8.4601173,0,1
33707177379,2004,225,3799.3,47,0,URUGUAY,URY,0,0,1
30708752106,2008,225,440491.8,1371,0,URUGUAY,URY,2218.2363,0,1
33686805129,2006,225,9481.130000000001,37,0,URUGUAY,URY,0,0,1
30708334797,2006,225,5776.33,8,5776,URUGUAY,URY,0,0,1
30708562455,2005,225,14450,22,0,URUGUAY,URY,0,0,1
30708649496,2006,225,2474.29,5,0,URUGUAY,URY,0,0,1
30708744154,2008,225,15989.46,16,0,URUGUAY,URY,0,0,1
30708744154,2006,225,8282.4,12,0,URUGUAY,URY,0,0,1
30707675833,2006,225,5238.09,13,12030,URUGUAY,URY,64.237022,0,1
30501525150,2006,225,8029.58,16,0,URUGUAY,URY,38.241001,0,1
30707232443,2007,225,2235,24,0,URUGUAY,URY,755.25366,0,1
30709135852,2006,225,12912.22,9,0,URUGUAY,URY,0,0,1
30708503629,2004,225,68152.39,48,0,URUGUAY,URY,0,0,1
30560443710,2008,225,9773.440000000001,33,0,URUGUAY,URY,32.377441,0,1
30708731699,2008,225,19675.17,64,0,URUGUAY,URY,.22263466,0,1
33708677669,2006,225,0,,9387,URUGUAY,URY,0,0,1
30708081066,2006,225,10522.49,6,0,URUGUAY,URY,0,0,1
30708871741,2007,225,191905.13,12,0,URUGUAY,URY,0,0,1
30642930067,2004,225,2695,60,0,URUGUAY,URY,0,0,1
30649329768,2006,225,28422,17,0,URUGUAY,URY,81.000206,0,1
30708585382,2005,225,53409.1,21,0,URUGUAY,URY,0,0,1
30668323045,2007,225,38797.4,32,0,URUGUAY,URY,0,0,1
30612113331,2007,225,158878.55,180,0,URUGUAY,URY,0,0,1
30708874546,2006,225,12353.74,15,0,URUGUAY,URY,0,0,1
30643543784,2007,225,2600,11,0,URUGUAY,URY,42.769707,0,1
30709244961,2007,225,6032.75,7,0,URUGUAY,URY,0,0,1
30708360313,2006,225,12867.7,12,0,URUGUAY,URY,0,0,1
33708881169,2008,225,10515.08,29,0,URUGUAY,URY,3.6257644,0,1
30553544668,2008,225,17980.33,49,0,URUGUAY,URY,86.763901,0,1
30691650908,2005,225,38778.52,36,0,URUGUAY,URY,0,0,1
30708708697,2007,225,154183,27,0,URUGUAY,URY,192.20528,0,1
33515651859,2008,225,50464.45,65,0,URUGUAY,URY,0,0,1
30691027437,2007,225,5127.5,24,0,URUGUAY,URY,0,0,1
30519125303,2004,225,9919.84,11,0,URUGUAY,URY,12.58851,0,1
30589635171,2007,225,20101.33,12,0,URUGUAY,URY,0,0,1
30707592695,2006,225,9744.15,9,3564,URUGUAY,URY,4.6491628,0,1
30604064860,2007,225,45672.06,13,29472,URUGUAY,URY,6.5575914,0,1
30708705094,2005,225,5979.3,6,0,URUGUAY,URY,0,0,1
30708366885,2007,225,800,5,0,URUGUAY,URY,12.275294,0,1
30666753891,2005,225,1904.76,27,0,URUGUAY,URY,89.714439,0,1
33709656789,2008,225,33513.04,12,0,URUGUAY,URY,121.08144,0,1
30647797934,2004,225,24258.17,15,0,URUGUAY,URY,30.787117,0,1
30708826517,2006,225,12838.08,12,0,URUGUAY,URY,0,0,1
30643289020,2006,225,16792.4,19,0,URUGUAY,URY,.9167363,0,1
30552425231,2006,225,1350.47,9,0,URUGUAY,URY,0,0,1
30709409022,2006,225,3240,9,0,URUGUAY,URY,0,0,1
30592846809,2005,225,513.1700000000001,23,0,URUGUAY,URY,0,0,1
30707576444,2005,225,91382.91,19,0,URUGUAY,URY,277.89093,0,1
30708531037,2006,225,19721.4,19,0,URUGUAY,URY,193.33315,0,1
33708549369,2007,225,5333.33,8,0,URUGUAY,URY,0,0,1
30709319155,2007,225,10349.61,24,0,URUGUAY,URY,0,0,1
30683950129,2007,225,27944.52,41,3948,URUGUAY,URY,8.3019753,0,1
30560443710,2006,225,15118.45,37,0,URUGUAY,URY,82.506264,0,1
30553544668,2005,225,9537.160000000002,48,0,URUGUAY,URY,0,0,1
33707132049,2004,225,5536.5,6,0,URUGUAY,URY,0,0,1
30708690925,2008,225,97635.14,9,0,URUGUAY,URY,2.3535664,0,1
33709312249,2008,225,3942.85,13,0,URUGUAY,URY,1.3994179,0,1
30503740679,2005,225,1625,11,0,URUGUAY,URY,.68878651,0,1
30707505113,2005,225,38010.62,30,0,URUGUAY,URY,822.78992,0,1
30548798589,2004,225,4578.24,29,0,URUGUAY,URY,0,0,1
30638661663,2007,225,11876.83,14,0,URUGUAY,URY,0,0,1
30599303614,2005,225,22058.19,21,0,URUGUAY,URY,54.035301,0,1
30708676175,2005,225,24868.94,10,0,URUGUAY,URY,15.015545,0,1
30506064631,2007,225,121069.58,25,49747,URUGUAY,URY,231.09857,0,1
30708011920,2007,225,1114.28,21,0,URUGUAY,URY,.12921363,0,1
30649177577,2008,225,25875.54,36,0,URUGUAY,URY,.095414855,0,1
30661184627,2004,225,3197.14,22,3643,URUGUAY,URY,.034207907,0,1
30709775762,2007,225,6759.72,5,0,URUGUAY,URY,0,0,1
30653976530,2006,225,72503.41,21,0,URUGUAY,URY,67.118195,0,1
30708263636,2007,225,6825.130000000001,11,0,URUGUAY,URY,0,0,1
30678752386,2005,225,6091.42,27,0,URUGUAY,URY,123.0517,0,1
30707316736,2006,225,666.67,51,85000,URUGUAY,URY,0,0,1
30709235768,2007,225,411,10,0,URUGUAY,URY,5.87922,0,1
30707482504,2005,225,20,7,0,URUGUAY,URY,0,0,1
30709063886,2006,225,9373.959999999999,11,0,URUGUAY,URY,.032740582,0,1
30591164151,2005,225,13723.25,20,0,URUGUAY,URY,0,0,1
30708049022,2006,225,15792.56,11,0,URUGUAY,URY,0,0,1
30503785192,2006,225,4338.5,29,0,URUGUAY,URY,0,0,1
33645041629,2006,225,4327.9,11,0,URUGUAY,URY,24.326254,0,1
33645041629,2007,225,15758.23,14,0,URUGUAY,URY,13.793554,0,1
30647651344,2008,225,710,18,0,URUGUAY,URY,2.6716158,0,1
30569688287,2008,225,33266.36,25,0,URUGUAY,URY,0,0,1
30709002577,2007,225,23416.36999999999,24,0,URUGUAY,URY,10.33709,0,1
30708579889,2004,225,2481.62,7,0,URUGUAY,URY,0,0,1
30607590237,2004,225,2229.52,9,0,URUGUAY,URY,6.8757896,0,1
30707890629,2005,225,37280.84,38,0,URUGUAY,URY,239.5255,0,1
30708774819,2008,225,33809.49,99,0,URUGUAY,URY,121.24047,0,1
30653976530,2007,225,20737.47,23,46749,URUGUAY,URY,98.00853,0,1
33656479189,2006,225,7614.420000000001,8,0,URUGUAY,URY,0,0,1
30642639117,2006,225,2780,19,0,URUGUAY,URY,0,0,1
30708845139,2006,225,7936,20,0,URUGUAY,URY,20.004496,0,1
30707812709,2007,225,7500.08,10,0,URUGUAY,URY,0,0,1
30503458760,2006,225,4669.65,71,27099,URUGUAY,URY,0,0,1
30500902198,2007,225,31225.11,18,6150,URUGUAY,URY,0,0,1
30708813741,2008,225,50675.26,24,0,URUGUAY,URY,136.28421,0,1
33708143699,2004,225,3963.03,18,0,URUGUAY,URY,0,0,1
30500359591,2008,225,1925,25,0,URUGUAY,URY,261.43671,0,1
33554441349,2006,225,3580.95,15,0,URUGUAY,URY,0,0,1
30708894032,2007,225,26961.88,35,37975,URUGUAY,URY,121.4285,0,1
30708563397,2008,225,2259.14,17,0,URUGUAY,URY,22.708735,0,1
30661814132,2005,225,22050,7,0,URUGUAY,URY,0,0,1
30708778075,2006,225,15210.55,7,0,URUGUAY,URY,36.243824,0,1
33662119879,2004,225,12552.37,38,82732,URUGUAY,URY,0,0,1
33662119879,2005,225,47454.24,34,82732,URUGUAY,URY,29.273426,0,1
30708827327,2006,225,40824,13,22842,URUGUAY,URY,1.5060668,0,1
30503190423,2007,225,8605.639999999999,45,0,URUGUAY,URY,0,0,1
30708270993,2008,225,146218.42,30,0,URUGUAY,URY,30.500948,0,1
30552329429,2005,225,27959.71,15,0,URUGUAY,URY,0,0,1
30709539384,2008,226,480000,59,0,"VENEZUELA, RB",VEN,84.442146,0,0
30583930201,2005,226,11119.04,13,0,"VENEZUELA, RB",VEN,119.88329,0,0
30618909588,2007,226,140745.61,8,0,"VENEZUELA, RB",VEN,0,0,0
30533190568,2006,226,13612,30,0,"VENEZUELA, RB",VEN,0,0,0
30708232439,2006,226,13973.96,8,0,"VENEZUELA, RB",VEN,0,0,0
30709958077,2008,226,35026,10,0,"VENEZUELA, RB",VEN,0,0,0
30663788376,2008,226,1220261.26,126,0,"VENEZUELA, RB",VEN,514.66772,0,0
30708554592,2005,226,5392.209999999999,19,0,"VENEZUELA, RB",VEN,13.947927,0,0
30708536519,2007,226,35936.68,33,0,"VENEZUELA, RB",VEN,0,0,0
30618909588,2008,226,83748.69,8,0,"VENEZUELA, RB",VEN,0,0,0
30673904900,2006,226,787905.9399999999,93,0,"VENEZUELA, RB",VEN,425.00549,0,0
33707724159,2008,226,44161.43,27,0,"VENEZUELA, RB",VEN,0,0,0
30649177577,2006,226,28840.66,30,9122,"VENEZUELA, RB",VEN,0,0,0
30694416159,2007,226,417584.27,63,0,"VENEZUELA, RB",VEN,245.21516,0,0
30597928579,2008,226,17280,312,0,"VENEZUELA, RB",VEN,0,0,0
30708378816,2005,226,3666.67,5,0,"VENEZUELA, RB",VEN,0,0,0
30709775762,2007,226,3682.38,5,0,"VENEZUELA, RB",VEN,0,0,0
30710150903,2008,226,31073,11,0,"VENEZUELA, RB",VEN,7.6967983,0,0
33689679949,2007,226,36309.66,16,0,"VENEZUELA, RB",VEN,0,0,0
30504300133,2007,226,538515.27,78,60556,"VENEZUELA, RB",VEN,106.63354,0,0
30622478451,2008,226,12949.99,6,0,"VENEZUELA, RB",VEN,0,0,0
30710007949,2007,226,7372.6,20,0,"VENEZUELA, RB",VEN,1.1952261,0,0
30568211169,2008,226,55360,7,0,"VENEZUELA, RB",VEN,0,0,0
30708635649,2008,226,27346,12,0,"VENEZUELA, RB",VEN,0,0,0
30707942947,2006,226,127417.77,5,0,"VENEZUELA, RB",VEN,0,0,0
30708491299,2004,226,6000,12,7100,"VENEZUELA, RB",VEN,0,0,0
30516234039,2007,226,50478.26,74,0,"VENEZUELA, RB",VEN,.064606816,0,0
30708294418,2007,226,4500.969999999999,15,0,"VENEZUELA, RB",VEN,24.679802,0,0
30504300133,2008,226,1105689.96,85,250807,"VENEZUELA, RB",VEN,534.83209,0,0
30590737433,2007,226,22320.93,5,0,"VENEZUELA, RB",VEN,0,0,0
33574814419,2008,226,75099.14999999999,8,0,"VENEZUELA, RB",VEN,0,0,0
30678544554,2008,226,7032.25,5,0,"VENEZUELA, RB",VEN,0,0,0
33703280779,2007,226,88133,21,0,"VENEZUELA, RB",VEN,527.03009,0,0
30690418777,2008,226,0,,12870,"VENEZUELA, RB",VEN,0,0,0
30707595406,2007,226,20117,36,0,"VENEZUELA, RB",VEN,0,0,0
30709455520,2007,226,1770,29,0,"VENEZUELA, RB",VEN,0,0,0
30708183691,2008,226,129058.08,57,0,"VENEZUELA, RB",VEN,893.87817,0,0
30600566292,2004,226,0,,521,"VENEZUELA, RB",VEN,0,0,0
30709603171,2008,226,109187.54,24,0,"VENEZUELA, RB",VEN,0,0,0
30579536302,2005,226,8617,28,0,"VENEZUELA, RB",VEN,7.6455302,0,0
30575095050,2007,226,3120,9,0,"VENEZUELA, RB",VEN,0,0,0
33708603169,2005,226,4412.37,32,0,"VENEZUELA, RB",VEN,55.068481,0,0
30708361387,2007,226,0,,13910,"VENEZUELA, RB",VEN,0,0,0
